GO_ID,GO_term,Gene_Count,Wilcoxon_P,Wilcoxon_Adj,Cluster_Term,setSize,enrichmentScore,NES,Cluster_P,Cluster_Adj,Cluster_Q,rank,leading_edge,core_enrichment,log2err,source,GProfiler_Term,GProfiler_P,GProfiler_Significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences,Methods_Included,Methods_Significant
GO:0098869,cellular oxidant detoxification,77.0,2.9813953134381924e-05,0.0027711651017374,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
GO:0120127,response to zinc ion starvation,7.0,0.0013066848859511,0.0339843822846661,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
GO:0141124,intracellular signaling cassette,,,,intracellular signaling cassette,129.0,-0.418624053718707,-1.39396002272334,0.0040630748437604,0.0455426173570231,0.0274092440362782,11481.0,"tags=44%, list=36%, signal=29%",AT4G03560/AT5G39500/AT5G67070/AT4G08480/AT4G31710/AT4G26560/AT5G66850/AT1G12070/AT2G34180/AT5G27100/AT4G16340/AT1G54960/AT4G26570/AT4G08500/AT4G10570/AT1G51660/AT5G21274/AT1G64480/AT3G51920/AT3G07880/AT5G40440/AT4G13590/AT1G05200/AT3G06110/AT3G04110/AT5G24270/AT5G55990/AT1G49040/AT3G43810/AT2G24720/AT2G17260/AT4G34490/AT4G13950/AT4G29810/AT1G01790/AT3G21220/AT4G16350/AT3G16570/AT4G14020/AT3G56800/AT2G32390/AT4G11330/AT4G15800/AT5G52830/AT2G18170/AT3G51480/AT3G05490/AT1G29230/AT4G14010/AT3G23805/AT1G02900/AT3G23610/AT4G04850/AT2G18470/AT2G33775/AT3G29780/AT5G11180,0.407017918923954,,,,,,,,,,,,,,,,1,1
GO:0170062,nutrient storage,,,,nutrient storage,31.0,0.55155569018579,2.14874590809805,1.60026534204276e-05,0.0007751983040639,0.0004665432231536,751.0,"tags=35%, list=2%, signal=35%",AT5G40420/AT3G27660/AT4G25140/AT1G48990/AT4G26740/AT3G01570/AT2G25890/AT1G05510/AT3G18570/AT5G56100/AT5G16460,0.575610261071129,,,,,,,,,,,,,,,,1,1
GO:1901137,carbohydrate derivative biosynthetic process,,,,carbohydrate derivative biosynthetic process,290.0,-0.417345109362889,-1.44067383498122,1.37852197204237e-05,0.0007100163430404,0.0004273142903399,15037.0,"tags=71%, list=47%, signal=38%",AT2G40190/AT3G21110/AT4G00830/AT1G16350/AT5G47435/AT2G44660/AT2G44530/ATCG00470/AT4G21470/AT5G23300/AT2G38280/AT3G20330/AT2G42910/AT5G23010/AT4G09320/AT1G54130/AT1G71100/AT3G57610/AT3G14790/AT1G53710/AT3G45100/AT1G77350/AT1G12160/AT4G31780/AT3G09710/AT5G17250/AT1G32640/AT1G20575/AT5G08690/AT1G17410/AT2G36390/AT3G54470/AT4G21060/AT3G24090/AT2G01720/AT5G02410/AT3G09560/AT1G78570/AT3G57630/AT1G32210/AT3G27540/AT2G42390/AT1G17270/AT1G11560/AT1G61790/AT4G18230/AT2G43090/AT4G25280/AT3G57220/AT1G63050/AT5G14850/AT2G21170/AT1G02145/AT3G01180/AT5G47030/AT2G19680/AT2G35390/AT2G47760/AT2G39930/AT5G39320/AT2G45790/AT1G24880/AT5G12290/AT1G11880/AT2G27860/AT3G04240/AT5G63310/AT1G12990/AT4G29480/AT5G18070/AT2G35020/AT4G11010/AT2G35610/AT4G23900/AT1G31220/AT3G57170/AT3G52300/AT1G78800/AT5G40870/AT5G66280/AT1G51650/AT1G08030/AT1G27450/AT5G38460/AT2G21790/AT3G21160/AT4G20320/AT4G02120/AT3G55260/AT5G46420/AT4G23100/AT5G03650/AT3G11040/AT5G52560/AT1G26570/AT5G23020/AT1G30000/AT4G32260/AT5G14480/AT1G11755/AT1G24100/AT1G67880/AT1G51590/AT3G60180/AT4G04880/AT3G46940/AT1G03310/AT5G24300/AT3G02570/AT2G21410/AT1G80460/AT1G74340/AT1G08200/AT2G16370/ATCG00480/AT2G04560/AT4G23895/AT1G63000/AT5G39410/AT3G12780/AT1G53770/AT5G05930/AT4G08850/AT3G62830/AT1G30820/AT1G71750/AT2G39770/AT2G39630/AT5G03300/AT3G09820/AT3G45040/AT1G65590/AT5G01220/AT3G29360/AT3G21530/AT4G39940/AT4G16710/AT5G28910/AT2G13290/AT1G12640/AT5G22130/AT5G07630/AT4G39080/AT5G13450/AT1G24320/AT1G70570/AT1G56190/AT2G05320/AT5G55500/AT5G26667/AT4G13430/AT1G12130/AT4G15415/AT2G33040/AT3G27190/AT2G41490/AT5G61420/AT1G15700/AT2G19880/AT1G65860/AT3G60961/AT1G10700/AT5G60890/AT1G16560/AT4G13770/AT2G14750/AT3G55440/AT4G17910/AT1G62570/AT1G74100/AT2G20610/AT1G76790/AT1G18590/AT4G00895/AT1G53500/AT4G09650/AT5G07700/AT4G00550/AT3G19710/AT3G51160/AT4G12030/AT2G21550/AT1G16400/AT5G15490/AT2G43100/AT4G31500/AT2G22330/AT3G58990/AT5G14200/AT2G34980/AT1G04770/AT1G12140/AT2G48030/AT2G25450/AT4G04640/AT1G31070/AT1G74090/AT1G62560/AT5G44585/AT4G03070/AT1G67070/AT2G16530/AT5G05260/AT1G62540/AT5G62130/AT5G07690,0.593325476396405,,,,,,,,,,,,,,,,1,1
GO:1901264,carbohydrate derivative transport,,,,carbohydrate derivative transport,60.0,-0.487294904001616,-1.52260899572991,0.0041991899367494,0.0457953541269591,0.0275613504413584,12298.0,"tags=60%, list=38%, signal=37%",AT2G13650/AT5G27520/AT1G06890/AT5G65000/AT4G01100/AT5G51050/AT4G31600/AT4G32272/AT5G59740/AT1G12600/AT4G23010/AT5G17630/AT2G30460/AT1G77610/AT5G04160/AT3G46180/AT5G33320/AT5G19980/AT1G76670/AT5G07630/AT5G61810/AT5G56450/AT4G01450/AT1G70330/AT4G05120/AT1G61800/AT5G62680/AT3G01550/AT3G47960/AT1G18880/AT5G54800/AT2G28315/AT5G46110/AT4G01440/AT2G29940/AT4G01430,0.407017918923954,,,,,,,,,,,,,,,,1,1
GO:1901293,nucleoside phosphate biosynthetic process,,,,nucleoside phosphate biosynthetic process,171.0,-0.419413787608642,-1.40642913454996,0.0007305910082458,0.0127884123544207,0.0076965430491407,14975.0,"tags=71%, list=46%, signal=38%",AT3G21110/AT1G16350/AT5G47435/AT2G44530/ATCG00470/AT4G21470/AT5G23300/AT1G21640/AT2G38280/AT3G20330/AT2G42910/AT5G23330/AT5G36880/AT4G09320/AT1G54130/AT3G57610/AT3G14790/AT5G08690/AT5G49460/AT1G17410/AT3G54470/AT1G62940/AT1G78570/AT1G59900/AT2G01220/AT5G50210/AT5G03430/AT2G27490/AT4G25280/AT5G47030/AT2G19680/AT2G35390/AT1G09830/AT1G78590/AT4G35360/AT5G39320/AT4G32180/AT2G34590/AT4G22930/AT3G06483/AT2G27860/AT5G63310/AT4G29480/AT5G18070/AT2G35020/AT4G11010/AT4G23900/AT1G31220/AT3G52300/AT1G01090/AT3G25860/AT5G40870/AT5G66280/AT1G51650/AT1G27450/AT2G21790/AT4G20320/AT4G02120/AT5G46420/AT1G60440/AT5G52560/AT1G28960/AT1G26570/AT5G02080/AT1G10670/AT4G32260/AT2G17340/AT3G60180/AT1G54220/AT3G46940/AT3G13930/AT3G02570/AT2G21410/AT1G08200/AT2G16370/ATCG00480/AT5G45940/AT2G17320/AT4G23895/AT1G63000/AT5G05930/AT3G62830/AT3G27610/AT5G55810/AT1G30820/AT1G71750/AT2G39770/AT3G29360/AT5G08340/AT4G39080/AT5G13450/AT2G01350/AT1G70570/AT4G34740/AT1G30120/AT1G12350/AT5G26667/AT2G33040/AT3G27190/AT2G23420/AT1G15700/AT5G50850/AT3G52200/AT3G60961/AT1G10700/AT2G22570/AT4G00895/AT1G53500/AT4G09650/AT1G24180/AT4G36940/AT3G21070/AT1G04280/AT3G51160/AT4G04320/AT2G21550/AT5G14760/AT5G15490/AT4G04640/AT1G09430/AT1G31070/AT1G67070,0.477270815362862,,,,,,,,,,,,,,,,1,1
GO:1901659,glycosyl compound biosynthetic process,,,,glycosyl compound biosynthetic process,62.0,-0.596906089227285,-1.86385493736713,6.42063287991656e-07,7.03904120466642e-05,4.23635727054602e-05,6425.0,"tags=58%, list=20%, signal=47%",AT4G08850/AT5G03300/AT3G09820/AT4G39940/AT4G13430/AT1G12130/AT4G15415/AT5G61420/AT1G65860/AT5G60890/AT4G13770/AT2G14750/AT1G62570/AT1G74100/AT2G20610/AT1G76790/AT1G18590/AT5G07700/AT3G19710/AT4G12030/AT1G16400/AT2G43100/AT4G31500/AT2G22330/AT3G58990/AT5G14200/AT1G04770/AT1G12140/AT2G25450/AT1G74090/AT1G62560/AT5G44585/AT4G03070/AT5G05260/AT1G62540/AT5G07690,0.659444398037935,,,,,,,,,,,,,,,,1,1
GO:1905037,autophagosome organization,,,,autophagosome organization,54.0,-0.49503765090188,-1.51846844385474,0.004787693904533,0.0496157532494647,0.0298606089807579,10561.0,"tags=67%, list=33%, signal=45%",AT4G30510/AT1G60490/AT1G71940/AT3G59950/AT2G41980/AT3G07525/AT4G09580/AT1G54210/AT5G55060/AT3G49590/AT5G61500/AT3G62770/AT5G45900/AT5G50230/AT5G66930/AT2G05630/AT4G16520/AT5G05150/AT4G04210/AT3G15580/AT5G49540/AT1G04140/AT3G58040/AT2G31260/AT1G49180/AT4G22150/AT3G61710/AT1G62040/AT3G60640/AT4G21980/AT3G06420/AT3G56440/AT3G13672/AT5G52330/AT1G04760/AT2G45170,0.407017918923954,,,,,,,,,,,,,,,,1,1
GO:1905039,carboxylic acid transmembrane transport,,,,carboxylic acid transmembrane transport,45.0,-0.548161158081054,-1.66226956006784,0.0006448466227199,0.0115794440959105,0.0069689409052005,10933.0,"tags=73%, list=34%, signal=49%",AT5G12860/AT5G64290/AT1G08430/AT3G57280/AT5G25040/AT4G22840/AT5G54860/AT1G18420/AT1G78560/AT5G49630/AT5G17630/AT1G04570/AT5G46800/AT5G33320/AT1G79710/AT5G50800/AT5G25050/AT1G58360/AT4G00370/AT2G26900/AT2G22500/AT5G20090/AT4G25010/AT1G64890/AT5G10820/AT4G22310/AT1G61800/AT4G05590/AT3G01550/AT5G54800/AT2G33280/AT5G46110/AT3G01760,0.477270815362862,,,,,,,,,,,,,,,,1,1
GO:1905421,regulation of plant organ morphogenesis,,,,regulation of plant organ morphogenesis,61.0,-0.484269102998357,-1.531619727856,0.0026856338394126,0.0339040926514937,0.0204047462188748,10609.0,"tags=48%, list=33%, signal=32%",AT2G46410/AT5G53860/AT2G23460/AT1G77140/AT3G63310/AT5G44700/AT4G14720/AT1G04400/AT2G28150/AT4G34600/AT4G08920/AT5G66816/AT2G16385/AT5G66815/AT5G10150/AT1G15700/AT3G61460/AT5G60810/AT2G31085/AT3G02240/AT1G05577/AT5G64770/AT4G20140/AT3G46110/AT3G02242/AT5G57620/AT3G01015/AT2G35612/AT3G50610,0.431707695803346,,,,,,,,,,,,,,,,1,1
GO:2000008,regulation of protein localization to cell surface,43.0,1.2129670790726337e-07,4.002791360939691e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
GO:0000027,ribosomal large subunit assembly,8.0,0.4830789753586303,0.7366641950605419,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000028,ribosomal small subunit assembly,9.0,0.641753255361482,0.8240411450166889,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000122,negative regulation of transcription by RNA polymerase II,22.0,0.0852667141746901,0.2894422696894339,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000162,L-tryptophan biosynthetic process,9.0,0.6062957122489189,0.8094530772805743,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000245,spliceosomal complex assembly,13.0,0.8091245473199382,0.917563919641167,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000272,polysaccharide catabolic process,8.0,0.2435584279740159,0.5023392576964079,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000278,mitotic cell cycle,9.0,0.5329041293834806,0.751531464515165,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",9.0,0.5178670698312346,0.7434513335225913,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000289,nuclear-transcribed mRNA poly(A) tail shortening,14.0,0.3059270231685226,0.5903854833076752,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000373,Group II intron splicing,12.0,0.5575804053282716,0.7691385482736358,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000380,"alternative mRNA splicing, via spliceosome",6.0,0.7161736692829282,0.8736357449158657,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",7.0,0.022320666684508,0.1606560097082554,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000387,spliceosomal snRNP assembly,18.0,0.9133017102441344,0.964446606017806,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000398,"mRNA splicing, via spliceosome",94.0,0.0113767600838173,0.113539480707076,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000447,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",7.0,0.700410441460843,0.8624456928435753,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000455,enzyme-directed rRNA pseudouridine synthesis,8.0,0.4912539383973249,0.7385594518046342,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",13.0,0.0781325151457864,0.2785146040031933,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",21.0,0.0152777615389999,0.1309522417628566,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",7.0,0.0383881418135682,0.1978075200444251,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000467,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",5.0,0.7118998116866508,0.8700997698392399,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000470,maturation of LSU-rRNA,10.0,0.0785266869384596,0.2785146040031933,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000724,double-strand break repair via homologous recombination,22.0,0.0534502441532079,0.2356904291982617,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000725,recombinational repair,5.0,0.6806638742366169,0.8492151252027929,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000911,cytokinesis by cell plate formation,9.0,0.2152038315515222,0.4703130093510088,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000956,nuclear-transcribed mRNA catabolic process,5.0,0.7217169184961599,0.8756124378813706,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000957,mitochondrial RNA catabolic process,7.0,0.0768881956535845,0.2785146040031933,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0000963,mitochondrial RNA processing,27.0,0.7896966937686438,0.9173903752871913,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0001522,pseudouridine synthesis,19.0,0.9343101833855628,0.9715055646236092,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0001666,response to hypoxia,5.0,0.4307335134404191,0.7071744250514344,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0001680,tRNA 3'-terminal CCA addition,5.0,0.6517624453847255,0.8292630201349668,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0001731,formation of translation preinitiation complex,5.0,0.2128031380882963,0.4691649214506815,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0001732,formation of cytoplasmic translation initiation complex,11.0,0.4901832158128534,0.7385594518046342,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0002098,tRNA wobble uridine modification,7.0,0.3739780036157257,0.654709502351138,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0002181,cytoplasmic translation,61.0,0.4255388219528457,0.7038988032302712,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0002182,cytoplasmic translational elongation,5.0,0.1591042084107189,0.3977605210267973,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0002183,cytoplasmic translational initiation,13.0,0.8405967448351871,0.9246564193187058,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0002213,defense response to insect,17.0,0.0233404163439492,0.1619865995352932,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0002221,pattern recognition receptor signaling pathway,16.0,0.21022845446904,0.4687526349647514,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0002229,defense response to oomycetes,45.0,0.1719748348061823,0.4203829295262235,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0002237,response to molecule of bacterial origin,10.0,0.2409923228909948,0.4986048059813686,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0002239,response to oomycetes,11.0,0.7413171707681465,0.8847546703561966,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0002943,tRNA dihydrouridine synthesis,5.0,0.485198083271148,0.7378588363109624,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0005975,carbohydrate metabolic process,209.0,0.0757534626580045,0.2785146040031933,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006000,fructose metabolic process,8.0,0.5186225013687223,0.7434513335225913,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006006,glucose metabolic process,5.0,0.9648262845995186,0.9849279863176889,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006032,chitin catabolic process,16.0,0.4773205734112318,0.7343393437095873,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006044,N-acetylglucosamine metabolic process,6.0,0.1327109449349031,0.3649550985709837,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006096,glycolytic process,18.0,0.0112393229757306,0.113539480707076,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006098,pentose-phosphate shunt,9.0,0.0322426984856286,0.1850450521783902,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006099,tricarboxylic acid cycle,10.0,0.1112630756099043,0.3292987888006138,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",12.0,0.0810147999586206,0.2844136594292001,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",5.0,0.1159696716817693,0.3357016811840692,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006164,purine nucleotide biosynthetic process,7.0,0.8083667256906448,0.917563919641167,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006183,GTP biosynthetic process,5.0,0.6172149621604972,0.8101274251137758,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006189,'de novo' IMP biosynthetic process,5.0,0.6939318222474848,0.857668544350824,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006217,deoxycytidine catabolic process,8.0,0.066317227388535,0.26688640290508,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006221,pyrimidine nucleotide biosynthetic process,9.0,0.2966760042434834,0.5805385935808844,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006241,CTP biosynthetic process,7.0,0.154772122022622,0.3913777798273201,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006259,DNA metabolic process,8.0,0.8244166794960386,0.9191131899786916,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006260,DNA replication,17.0,0.9091500040539772,0.9637662813952976,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006261,DNA-templated DNA replication,8.0,0.459003459570557,0.7267986722476819,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006281,DNA repair,70.0,0.819344837861031,0.9191131899786916,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006282,regulation of DNA repair,6.0,0.7603338294867223,0.9009341606126332,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006284,base-excision repair,18.0,0.1403722690732697,0.3760440047993091,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006289,nucleotide-excision repair,17.0,0.8081584909053872,0.917563919641167,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006302,double-strand break repair,6.0,0.5833136053110559,0.7921542788174833,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006310,DNA recombination,24.0,0.8015860676613868,0.917563919641167,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006325,chromatin organization,33.0,0.071105904477059,0.2760490312009868,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006334,nucleosome assembly,18.0,0.277677711209033,0.5503522204142998,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006338,chromatin remodeling,42.0,0.3471645342470673,0.6243285901990856,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006351,DNA-templated transcription,102.0,0.0057011892522175,0.0869709088030318,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006352,DNA-templated transcription initiation,12.0,0.3461025948870125,0.6243285901990856,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006354,DNA-templated transcription elongation,5.0,0.1036102420101516,0.3180593475660468,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006355,regulation of DNA-templated transcription,583.0,0.5704942631891385,0.7804015530791542,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006357,regulation of transcription by RNA polymerase II,130.0,0.2745817564690054,0.5491635129380108,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006360,transcription by RNA polymerase I,11.0,0.0406171954343079,0.2041351241092498,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006364,rRNA processing,75.0,0.3418111072172729,0.6242463078385916,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006366,transcription by RNA polymerase II,15.0,0.9083822949499392,0.9637662813952976,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006367,transcription initiation at RNA polymerase II promoter,16.0,0.77402509964906,0.9057740527808148,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006368,transcription elongation by RNA polymerase II,8.0,0.8975892593606234,0.9609701126454364,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006370,7-methylguanosine mRNA capping,5.0,0.9356881134232968,0.9715055646236092,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006383,transcription by RNA polymerase III,10.0,0.9657932671575205,0.9849279863176889,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006384,transcription initiation at RNA polymerase III promoter,13.0,0.0860867637946695,0.2898840005330708,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006396,RNA processing,117.0,0.0265602751720655,0.1653752982411626,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006397,mRNA processing,61.0,0.0253347382315599,0.1623390993478598,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006400,tRNA modification,19.0,0.99470866611077,0.9954413998680678,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006401,RNA catabolic process,12.0,0.6099013088963658,0.8094530772805743,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006402,mRNA catabolic process,23.0,0.3643850968462384,0.6440203753547311,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006406,mRNA export from nucleus,8.0,0.5711120456624719,0.7804015530791542,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006412,translation,251.0,0.0186137366900373,0.1462507882788647,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006413,translational initiation,40.0,0.8055550779403515,0.917563919641167,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006414,translational elongation,33.0,0.1388864770766408,0.3760440047993091,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006415,translational termination,6.0,0.5470526949037549,0.7633293417261695,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006418,tRNA aminoacylation for protein translation,24.0,0.2254357778557435,0.4768833762333036,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006450,regulation of translational fidelity,5.0,0.6898282709223142,0.8558019902419688,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006457,protein folding,93.0,0.8334625261718326,0.9226586424924494,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006474,N-terminal protein amino acid acetylation,10.0,0.2192454879957119,0.4736455721584454,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006487,protein N-linked glycosylation,14.0,0.1134087656350439,0.3311937403501284,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006488,dolichol-linked oligosaccharide biosynthetic process,9.0,0.0371330299486902,0.1969259319892417,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006506,GPI anchor biosynthetic process,17.0,0.0071943993131461,0.09892299055576,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006508,proteolysis,191.0,0.5207565577455135,0.7436495319466315,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006520,amino acid metabolic process,12.0,0.1144063120737657,0.3326350923730634,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006526,L-arginine biosynthetic process,5.0,0.4671197193429092,0.7271203178450945,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006541,L-glutamine metabolic process,11.0,0.9238097537808156,0.9666931276301468,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006574,L-valine catabolic process,11.0,0.8464764059082347,0.9272965570827872,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006606,protein import into nucleus,22.0,0.5182767984834775,0.7434513335225913,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006611,protein export from nucleus,5.0,0.7913453261161136,0.9173903752871913,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006612,protein targeting to membrane,25.0,0.0406814703727195,0.2041351241092498,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006614,SRP-dependent cotranslational protein targeting to membrane,10.0,0.6223251583828551,0.8101274251137758,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006616,"SRP-dependent cotranslational protein targeting to membrane, translocation",7.0,0.3696370636023189,0.6488310158976875,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006621,protein retention in ER lumen,6.0,0.1223036435295235,0.3464395052767621,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006623,protein targeting to vacuole,6.0,0.0420897971540816,0.2057723416421769,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
GO:0006629,lipid metabolic process,103.0,0.0269260344830632,0.1660858201759039,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
